state,program,level,year,approved_intake,enrolled,passed,placed,institutions,girls,boys
Telangana,Hotel Management and Catering,UG,2019-20,180,0,0,0,1,,
Telangana,Hotel Management and Catering,UG,2020-21,120,0,0,0,1,,
Telangana,Hotel Management and Catering,UG,2021-22,300,58,0,0,2,20,38
Telangana,Hotel Management and Catering,UG,2022-23,300,0,0,0,2,,
Tripura,Engineering and Technology,UG,2012-13,300,223,202,11,1,,
Tripura,Engineering and Technology,UG,2013-14,300,182,223,0,1,,
Tripura,Engineering and Technology,UG,2014-15,600,308,235,6,2,,
Tripura,Engineering and Technology,UG,2015-16,600,339,238,2,2,,
Tripura,Engineering and Technology,UG,2016-17,600,369,251,0,2,,
Tripura,Engineering and Technology,UG,2017-18,600,316,269,4,2,,
Tripura,Engineering and Technology,UG,2018-19,600,241,455,111,2,,
Tripura,Engineering and Technology,UG,2019-20,600,349,498,98,2,,
Tripura,Engineering and Technology,UG,2020-21,600,206,0,54,2,,
Tripura,Engineering and Technology,UG,2021-22,600,298,267,71,2,114,184
Tripura,Engineering and Technology,UG,2022-23,600,0,0,0,2,,
Tripura,Engineering and Technology,PG,2012-13,,,,,0,,
Tripura,Engineering and Technology,PG,2013-14,,,,,0,,
Tripura,Engineering and Technology,PG,2014-15,,,,,0,,
Tripura,Engineering and Technology,PG,2015-16,102,64,43,4,1,,
Tripura,Engineering and Technology,PG,2016-17,102,50,47,16,1,,
Tripura,Engineering and Technology,PG,2017-18,102,51,36,9,1,,
Tripura,Engineering and Technology,PG,2018-19,102,46,31,0,1,,
Tripura,Engineering and Technology,PG,2019-20,78,36,0,0,1,,
Tripura,Engineering and Technology,PG,2020-21,132,92,24,0,2,,
Tripura,Engineering and Technology,PG,2021-22,150,59,26,0,2,28,31
Tripura,Engineering and Technology,PG,2022-23,150,0,0,1,2,,
Tripura,Engineering and Technology,DIPLOMA,2012-13,470,456,342,11,3,,
Tripura,Engineering and Technology,DIPLOMA,2013-14,470,452,312,10,3,,
Tripura,Engineering and Technology,DIPLOMA,2014-15,830,778,344,16,5,,
Tripura,Engineering and Technology,DIPLOMA,2015-16,830,792,315,27,5,,
Tripura,Engineering and Technology,DIPLOMA,2016-17,1010,977,588,21,6,,
Tripura,Engineering and Technology,DIPLOMA,2017-18,1130,1122,636,0,7,,
Tripura,Engineering and Technology,DIPLOMA,2018-19,1130,919,732,130,7,,
Tripura,Engineering and Technology,DIPLOMA,2019-20,1130,893,634,77,7,,
Tripura,Engineering and Technology,DIPLOMA,2020-21,1250,687,77,33,8,,
Tripura,Engineering and Technology,DIPLOMA,2021-22,1550,693,59,11,9,172,511
Tripura,Engineering and Technology,DIPLOMA,2022-23,1550,0,0,0,9,,
Tripura,Management,PG,2012-13,,,,,0,,
Tripura,Management,PG,2013-14,,,,,0,,
Tripura,Management,PG,2014-15,,,,,0,,
Tripura,Management,PG,2015-16,60,59,37,5,1,,
Tripura,Management,PG,2016-17,60,59,43,5,1,,
Tripura,Management,PG,2017-18,60,58,46,12,1,,
Tripura,Management,PG,2018-19,60,60,45,24,1,,
Tripura,Management,PG,2019-20,60,53,47,4,1,,
Tripura,Management,PG,2020-21,120,60,0,4,1,,
Tripura,Management,PG,2021-22,120,60,0,12,1,24,36
Tripura,Management,PG,2022-23,120,56,0,12,1,,
Tripura,MCA,PG,2012-13,,,,,0,,
Tripura,MCA,PG,2013-14,,,,,0,,
Tripura,MCA,PG,2014-15,,,,,0,,
Tripura,MCA,PG,2015-16,,,,,0,,
Tripura,MCA,PG,2016-17,,,,,0,,
Tripura,MCA,PG,2017-18,,,,,0,,
Tripura,MCA,PG,2018-19,,,,,0,,
Tripura,MCA,PG,2019-20,,,,,0,,
Tripura,MCA,PG,2020-21,,,,,0,,
Tripura,MCA,PG,2021-22,,,,,0,,
Tripura,MCA,PG,2022-23,,,,,0,,
Tripura,Pharmacy,UG,2012-13,,,,,0,,
Tripura,Pharmacy,UG,2013-14,,,,,0,,
Tripura,Pharmacy,UG,2014-15,30,24,23,0,1,,
Tripura,Pharmacy,UG,2015-16,30,28,23,0,1,,
Tripura,Pharmacy,UG,2016-17,30,28,28,0,1,,
Tripura,Pharmacy,UG,2017-18,30,28,28,19,1,,
Tripura,Pharmacy,UG,2018-19,23,23,23,12,1,,
Tripura,Pharmacy,UG,2019-20,83,44,23,12,2,,
Tripura,Pharmacy,UG,2020-21,60,56,0,13,1,,
Tripura,Pharmacy,UG,2021-22,60,0,25,25,1,0,0
Tripura,Pharmacy,UG,2022-23,60,56,0,0,1,,
Tripura,Architecture,UG,2012-13,,,,,0,,
Tripura,Architecture,UG,2013-14,,,,,0,,
Tripura,Architecture,UG,2014-15,,,,,0,,
Tripura,Architecture,UG,2015-16,,,,,0,,
Tripura,Architecture,UG,2016-17,,,,,0,,
Tripura,Architecture,UG,2017-18,,,,,0,,
Tripura,Architecture,UG,2018-19,,,,,0,,
Tripura,Architecture,UG,2019-20,,,,,0,,
Tripura,Architecture,UG,2020-21,,,,,0,,
Tripura,Architecture,UG,2021-22,,,,,0,,
Tripura,Architecture,UG,2022-23,,,,,0,,
Tripura,Hotel Management and Catering,UG,2012-13,,,,,0,,
Tripura,Hotel Management and Catering,UG,2013-14,,,,,0,,
Tripura,Hotel Management and Catering,UG,2014-15,,,,,0,,
Tripura,Hotel Management and Catering,UG,2015-16,,,,,0,,
Tripura,Hotel Management and Catering,UG,2016-17,,,,,0,,
Tripura,Hotel Management and Catering,UG,2017-18,,,,,0,,
Tripura,Hotel Management and Catering,UG,2018-19,,,,,0,,
Tripura,Hotel Management and Catering,UG,2019-20,,,,,0,,
Tripura,Hotel Management and Catering,UG,2020-21,,,,,0,,
Tripura,Hotel Management and Catering,UG,2021-22,,,,,0,,
Tripura,Hotel Management and Catering,UG,2022-23,,,,,0,,
Uttar Pradesh,Engineering and Technology,UG,2012-13,145312,81475,49867,21734,318,,
Uttar Pradesh,Engineering and Technology,UG,2013-14,154491,75782,51224,24387,321,,
Uttar Pradesh,Engineering and Technology,UG,2014-15,152756,73261,51900,24623,303,,
Uttar Pradesh,Engineering and Technology,UG,2015-16,149332,66089,58326,28637,301,,
Uttar Pradesh,Engineering and Technology,UG,2016-17,142972,51696,53401,27584,296,,
Uttar Pradesh,Engineering and Technology,UG,2017-18,125967,44643,49404,24436,284,,
Uttar Pradesh,Engineering and Technology,UG,2018-19,103645,47382,48449,25674,252,,
Uttar Pradesh,Engineering and Technology,UG,2019-20,95359,45955,35114,26397,243,,
Uttar Pradesh,Engineering and Technology,UG,2020-21,89193,40306,5199,22577,233,,
Uttar Pradesh,Engineering and Technology,UG,2021-22,84778,44085,26217,23478,221,7810,31552
Uttar Pradesh,Engineering and Technology,UG,2022-23,84892,1049,0,2515,220,,
Uttar Pradesh,Engineering and Technology,PG,2012-13,6739,2656,1607,350,106,,
Uttar Pradesh,Engineering and Technology,PG,2013-14,8192,2664,1860,362,124,,
Uttar Pradesh,Engineering and Technology,PG,2014-15,8609,2982,1837,451,135,,
Uttar Pradesh,Engineering and Technology,PG,2015-16,9058,3160,2629,579,138,,
Uttar Pradesh,Engineering and Technology,PG,2016-17,8747,1917,2289,665,135,,
Uttar Pradesh,Engineering and Technology,PG,2017-18,7896,2426,1907,444,127,,
Uttar Pradesh,Engineering and Technology,PG,2018-19,7452,2279,1588,386,116,,
Uttar Pradesh,Engineering and Technology,PG,2019-20,5940,2182,1095,595,107,,
Uttar Pradesh,Engineering and Technology,PG,2020-21,5204,1979,406,398,100,,
Uttar Pradesh,Engineering and Technology,PG,2021-22,4780,1424,896,614,96,410,1010
Uttar Pradesh,Engineering and Technology,PG,2022-23,4749,14,0,18,96,,
Uttar Pradesh,Engineering and Technology,DIPLOMA,2012-13,89250,60048,29543,9911,293,,
Uttar Pradesh,Engineering and Technology,DIPLOMA,2013-14,108048,73096,34153,12834,348,,
Uttar Pradesh,Engineering and Technology,DIPLOMA,2014-15,128116,91706,39566,15325,406,,
Uttar Pradesh,Engineering and Technology,DIPLOMA,2015-16,130948,93245,45516,17639,420,,
Uttar Pradesh,Engineering and Technology,DIPLOMA,2016-17,139458,92075,48708,19414,463,,
Uttar Pradesh,Engineering and Technology,DIPLOMA,2017-18,139395,88722,57708,24836,480,,
Uttar Pradesh,Engineering and Technology,DIPLOMA,2018-19,132860,84671,58619,27491,470,,
Uttar Pradesh,Engineering and Technology,DIPLOMA,2019-20,125721,89091,48751,24766,486,,
Uttar Pradesh,Engineering and Technology,DIPLOMA,2020-21,124813,66028,2863,22140,479,,
Uttar Pradesh,Engineering and Technology,DIPLOMA,2021-22,120794,54987,43442,27532,471,5514,46186
Uttar Pradesh,Engineering and Technology,DIPLOMA,2022-23,116766,3351,0,3609,464,,
Uttar Pradesh,Management,PG,2012-13,67200,34621,23435,14732,556,,
Uttar Pradesh,Management,PG,2013-14,71730,38092,26149,16494,550,,
Uttar Pradesh,Management,PG,2014-15,74849,48210,29056,17924,539,,
Uttar Pradesh,Management,PG,2015-16,73841,44839,30677,17673,533,,
Uttar Pradesh,Management,PG,2016-17,71297,39438,26555,17845,517,,
Uttar Pradesh,Management,PG,2017-18,67840,27810,23631,17373,497,,
Uttar Pradesh,Management,PG,2018-19,54738,22744,18794,13662,420,,
Uttar Pradesh,Management,PG,2019-20,47562,19922,13681,11574,387,,
Uttar Pradesh,Management,PG,2020-21,39684,16931,1654,8786,363,,
Uttar Pradesh,Management,PG,2021-22,37828,15879,10744,10297,342,6048,9495
Uttar Pradesh,Management,PG,2022-23,37972,1368,0,2055,335,,
Uttar Pradesh,MCA,PG,2012-13,10010,4213,4448,2277,132,,
Uttar Pradesh,MCA,PG,2013-14,9920,3391,4264,2207,126,,
Uttar Pradesh,MCA,PG,2014-15,9740,3063,3834,2002,118,,
Uttar Pradesh,MCA,PG,2015-16,9173,2786,3649,2117,114,,
Uttar Pradesh,MCA,PG,2016-17,8300,2740,3418,2205,110,,
Uttar Pradesh,MCA,PG,2017-18,7475,2636,3197,1985,102,,
Uttar Pradesh,MCA,PG,2018-19,6425,2416,2909,1932,92,,
Uttar Pradesh,MCA,PG,2019-20,5262,2248,2445,1791,87,,
Uttar Pradesh,MCA,PG,2020-21,5664,3403,299,1752,88,,
Uttar Pradesh,MCA,PG,2021-22,5910,3735,2356,2273,88,1016,2718
Uttar Pradesh,MCA,PG,2022-23,6690,276,0,397,93,,
Uttar Pradesh,Pharmacy,UG,2012-13,8580,5632,2887,1484,102,,
Uttar Pradesh,Pharmacy,UG,2013-14,9000,6422,2977,1604,101,,
Uttar Pradesh,Pharmacy,UG,2014-15,9420,6833,2972,1559,100,,
Uttar Pradesh,Pharmacy,UG,2015-16,9708,6130,3530,1619,104,,
Uttar Pradesh,Pharmacy,UG,2016-17,9400,6419,3922,2235,103,,
Uttar Pradesh,Pharmacy,UG,2017-18,9434,7339,4817,2423,110,,
Uttar Pradesh,Pharmacy,UG,2018-19,12289,9474,4720,2678,152,,
Uttar Pradesh,Pharmacy,UG,2019-20,25719,12159,2283,2405,343,,
Uttar Pradesh,Pharmacy,UG,2020-21,13370,5384,439,1336,170,,
Uttar Pradesh,Pharmacy,UG,2021-22,5720,4503,2286,1586,68,810,3548
Uttar Pradesh,Pharmacy,UG,2022-23,5620,44,0,198,65,,
Uttar Pradesh,Architecture,UG,2012-13,,,,,0,,
Uttar Pradesh,Architecture,UG,2013-14,,,,,0,,
Uttar Pradesh,Architecture,UG,2014-15,,,,,0,,
Uttar Pradesh,Architecture,UG,2015-16,2868,745,468,183,28,,
Uttar Pradesh,Architecture,UG,2016-17,2328,729,468,216,27,,
Uttar Pradesh,Architecture,UG,2017-18,1880,440,501,249,26,,
Uttar Pradesh,Architecture,UG,2018-19,1650,506,466,303,23,,
Uttar Pradesh,Architecture,UG,2019-20,,,,,0,,
Uttar Pradesh,Architecture,UG,2020-21,,,,,0,,
Uttar Pradesh,Architecture,UG,2021-22,,,,,0,,
Uttar Pradesh,Architecture,UG,2022-23,,,,,0,,
Uttar Pradesh,Hotel Management and Catering,UG,2012-13,1330,506,368,252,16,,
Uttar Pradesh,Hotel Management and Catering,UG,2013-14,1150,701,254,183,13,,
Uttar Pradesh,Hotel Management and Catering,UG,2014-15,1300,813,446,333,13,,
Uttar Pradesh,Hotel Management and Catering,UG,2015-16,1228,833,415,269,12,,
Uttar Pradesh,Hotel Management and Catering,UG,2016-17,1213,644,488,329,12,,
Uttar Pradesh,Hotel Management and Catering,UG,2017-18,985,681,321,339,11,,
Uttar Pradesh,Hotel Management and Catering,UG,2018-19,790,397,321,270,10,,
Uttar Pradesh,Hotel Management and Catering,UG,2019-20,808,353,229,222,9,,
Uttar Pradesh,Hotel Management and Catering,UG,2020-21,808,162,63,134,9,,
Uttar Pradesh,Hotel Management and Catering,UG,2021-22,988,186,183,180,11,24,162
Uttar Pradesh,Hotel Management and Catering,UG,2022-23,1048,44,0,56,13,,
Uttarakhand,Engineering and Technology,UG,2012-13,14385,6840,5443,2334,35,,
Uttarakhand,Engineering and Technology,UG,2013-14,14865,5564,5624,2353,35,,
Uttarakhand,Engineering and Technology,UG,2014-15,13605,5077,6205,2900,33,,
Uttarakhand,Engineering and Technology,UG,2015-16,13185,5395,6333,2935,33,,
Uttarakhand,Engineering and Technology,UG,2016-17,12405,4448,6264,2051,31,,
Uttarakhand,Engineering and Technology,UG,2017-18,11400,3857,4750,2220,30,,
Uttarakhand,Engineering and Technology,UG,2018-19,10515,4333,4494,2655,29,,
Uttarakhand,Engineering and Technology,UG,2019-20,10075,5042,3682,2461,29,,
Uttarakhand,Engineering and Technology,UG,2020-21,8808,4961,872,2143,28,,
Uttarakhand,Engineering and Technology,UG,2021-22,9048,4956,2229,2029,30,958,3429
Uttarakhand,Engineering and Technology,UG,2022-23,8313,500,0,307,26,,
Uttarakhand,Engineering and Technology,PG,2012-13,809,419,293,58,12,,
Uttarakhand,Engineering and Technology,PG,2013-14,1155,559,609,37,15,,
Uttarakhand,Engineering and Technology,PG,2014-15,1337,534,473,70,21,,
Uttarakhand,Engineering and Technology,PG,2015-16,1297,504,412,38,20,,
Uttarakhand,Engineering and Technology,PG,2016-17,1279,421,386,50,20,,
Uttarakhand,Engineering and Technology,PG,2017-18,1261,461,429,65,20,,
Uttarakhand,Engineering and Technology,PG,2018-19,1285,369,345,62,20,,
Uttarakhand,Engineering and Technology,PG,2019-20,1131,357,266,78,16,,
Uttarakhand,Engineering and Technology,PG,2020-21,1154,372,56,51,16,,
Uttarakhand,Engineering and Technology,PG,2021-22,1016,297,54,100,15,78,219
Uttarakhand,Engineering and Technology,PG,2022-23,968,10,0,0,14,,
Uttarakhand,Engineering and Technology,DIPLOMA,2012-13,12673,7898,5636,1962,66,,
Uttarakhand,Engineering and Technology,DIPLOMA,2013-14,15533,8793,6573,2176,76,,
Uttarakhand,Engineering and Technology,DIPLOMA,2014-15,17143,9923,6656,2583,76,,
Uttarakhand,Engineering and Technology,DIPLOMA,2015-16,17303,9214,6346,2391,76,,
Uttarakhand,Engineering and Technology,DIPLOMA,2016-17,18783,8693,8613,3403,94,,
Uttarakhand,Engineering and Technology,DIPLOMA,2017-18,18693,7975,7012,3231,107,,
Uttarakhand,Engineering and Technology,DIPLOMA,2018-19,17313,7519,6516,3209,106,,
Uttarakhand,Engineering and Technology,DIPLOMA,2019-20,15221,6253,5008,2134,106,,
Uttarakhand,Engineering and Technology,DIPLOMA,2020-21,13097,5244,1426,1638,102,,
Uttarakhand,Engineering and Technology,DIPLOMA,2021-22,11687,5036,3716,2342,103,772,3963
Uttarakhand,Engineering and Technology,DIPLOMA,2022-23,13619,374,0,252,105,,
Uttarakhand,Management,PG,2012-13,6840,3160,2216,1047,60,,
Uttarakhand,Management,PG,2013-14,7170,2809,2452,1243,59,,
Uttarakhand,Management,PG,2014-15,6390,3033,2034,1093,52,,
Uttarakhand,Management,PG,2015-16,5090,2533,2260,1335,44,,
Uttarakhand,Management,PG,2016-17,5050,2084,1757,972,45,,
Uttarakhand,Management,PG,2017-18,4460,2014,1680,945,44,,
Uttarakhand,Management,PG,2018-19,3813,2017,1661,1193,39,,
Uttarakhand,Management,PG,2019-20,3500,1856,997,922,37,,
Uttarakhand,Management,PG,2020-21,3295,1707,143,722,34,,
Uttarakhand,Management,PG,2021-22,3265,1557,890,861,35,665,861
Uttarakhand,Management,PG,2022-23,2995,153,0,135,31,,
Uttarakhand,MCA,PG,2012-13,1230,386,419,168,18,,
Uttarakhand,MCA,PG,2013-14,1230,265,434,204,17,,
Uttarakhand,MCA,PG,2014-15,870,213,482,175,14,,
Uttarakhand,MCA,PG,2015-16,750,283,351,179,12,,
Uttarakhand,MCA,PG,2016-17,750,145,305,193,12,,
Uttarakhand,MCA,PG,2017-18,705,120,213,98,11,,
Uttarakhand,MCA,PG,2018-19,675,154,179,108,11,,
Uttarakhand,MCA,PG,2019-20,515,109,177,132,11,,
Uttarakhand,MCA,PG,2020-21,708,489,5,145,12,,
Uttarakhand,MCA,PG,2021-22,678,388,160,199,12,135,253
Uttarakhand,MCA,PG,2022-23,528,87,0,53,10,,
Uttarakhand,Pharmacy,UG,2012-13,1059,789,533,157,16,,
Uttarakhand,Pharmacy,UG,2013-14,1059,789,487,170,16,,
Uttarakhand,Pharmacy,UG,2014-15,999,825,555,195,15,,
Uttarakhand,Pharmacy,UG,2015-16,996,839,628,214,15,,
Uttarakhand,Pharmacy,UG,2016-17,976,862,556,249,15,,
Uttarakhand,Pharmacy,UG,2017-18,976,941,545,290,15,,
Uttarakhand,Pharmacy,UG,2018-19,1010,896,706,221,15,,
Uttarakhand,Pharmacy,UG,2019-20,1595,1076,488,232,23,,
Uttarakhand,Pharmacy,UG,2020-21,1450,976,147,255,21,,
Uttarakhand,Pharmacy,UG,2021-22,1150,715,486,351,16,133,563
Uttarakhand,Pharmacy,UG,2022-23,1170,83,0,55,16,,
Uttarakhand,Architecture,UG,2012-13,,,,,0,,
Uttarakhand,Architecture,UG,2013-14,,,,,0,,
Uttarakhand,Architecture,UG,2014-15,,,,,0,,
Uttarakhand,Architecture,UG,2015-16,,,,,0,,
Uttarakhand,Architecture,UG,2016-17,40,0,0,0,1,,
Uttarakhand,Architecture,UG,2017-18,40,0,0,0,1,,
Uttarakhand,Architecture,UG,2018-19,,,,,0,,
Uttarakhand,Architecture,UG,2019-20,,,,,0,,
Uttarakhand,Architecture,UG,2020-21,,,,,0,,
Uttarakhand,Architecture,UG,2021-22,,,,,0,,
Uttarakhand,Architecture,UG,2022-23,,,,,0,,
Uttarakhand,Hotel Management and Catering,UG,2012-13,210,141,133,133,3,,
Uttarakhand,Hotel Management and Catering,UG,2013-14,270,178,181,173,4,,
Uttarakhand,Hotel Management and Catering,UG,2014-15,270,156,150,150,4,,
Uttarakhand,Hotel Management and Catering,UG,2015-16,270,245,175,175,4,,
Uttarakhand,Hotel Management and Catering,UG,2016-17,270,211,231,231,4,,
Uttarakhand,Hotel Management and Catering,UG,2017-18,270,212,197,195,4,,
Uttarakhand,Hotel Management and Catering,UG,2018-19,270,181,162,201,4,,
Uttarakhand,Hotel Management and Catering,UG,2019-20,270,175,177,173,4,,
Uttarakhand,Hotel Management and Catering,UG,2020-21,300,150,29,159,4,,
Uttarakhand,Hotel Management and Catering,UG,2021-22,360,156,72,85,5,12,144
Uttarakhand,Hotel Management and Catering,UG,2022-23,360,59,0,93,5,,
West Bengal,Engineering and Technology,UG,2012-13,32853,24699,19177,10740,81,,
West Bengal,Engineering and Technology,UG,2013-14,35463,24465,20593,11766,84,,
West Bengal,Engineering and Technology,UG,2014-15,38913,21561,24940,14121,88,,
West Bengal,Engineering and Technology,UG,2015-16,38613,23473,25496,13902,90,,
West Bengal,Engineering and Technology,UG,2016-17,37503,23305,25124,12092,91,,
West Bengal,Engineering and Technology,UG,2017-18,36563,21659,24271,12127,91,,
West Bengal,Engineering and Technology,UG,2018-19,36713,19906,25125,13253,93,,
West Bengal,Engineering and Technology,UG,2019-20,34941,21031,23318,13527,91,,
West Bengal,Engineering and Technology,UG,2020-21,34776,19317,5808,13130,92,,
West Bengal,Engineering and Technology,UG,2021-22,34225,23732,15154,14797,89,4442,15433
West Bengal,Engineering and Technology,UG,2022-23,35350,1217,0,598,90,,
West Bengal,Engineering and Technology,PG,2012-13,3923,2220,1000,385,44,,
West Bengal,Engineering and Technology,PG,2013-14,4193,2168,1328,578,51,,
West Bengal,Engineering and Technology,PG,2014-15,4607,2214,1371,690,54,,
West Bengal,Engineering and Technology,PG,2015-16,4571,1857,1468,672,53,,
West Bengal,Engineering and Technology,PG,2016-17,4387,1601,1253,606,51,,
West Bengal,Engineering and Technology,PG,2017-18,3769,1500,1323,608,48,,
West Bengal,Engineering and Technology,PG,2018-19,3604,958,822,361,47,,
West Bengal,Engineering and Technology,PG,2019-20,3340,1745,1315,335,45,,
West Bengal,Engineering and Technology,PG,2020-21,3248,1563,181,391,45,,
West Bengal,Engineering and Technology,PG,2021-22,3065,966,1024,417,45,241,680
West Bengal,Engineering and Technology,PG,2022-23,3359,0,0,0,48,,
West Bengal,Engineering and Technology,DIPLOMA,2012-13,21810,16576,13511,5528,81,,
West Bengal,Engineering and Technology,DIPLOMA,2013-14,24990,18822,15513,6696,87,,
West Bengal,Engineering and Technology,DIPLOMA,2014-15,31320,24096,18269,7393,111,,
West Bengal,Engineering and Technology,DIPLOMA,2015-16,33652,23595,21393,7869,122,,
West Bengal,Engineering and Technology,DIPLOMA,2016-17,37890,26858,23911,9429,145,,
West Bengal,Engineering and Technology,DIPLOMA,2017-18,38648,25706,25940,10884,150,,
West Bengal,Engineering and Technology,DIPLOMA,2018-19,38560,26649,26983,12109,149,,
West Bengal,Engineering and Technology,DIPLOMA,2019-20,39900,27863,22489,11463,159,,
West Bengal,Engineering and Technology,DIPLOMA,2020-21,39000,23778,3674,9133,160,,
West Bengal,Engineering and Technology,DIPLOMA,2021-22,38185,23130,14539,11230,161,2570,17557
West Bengal,Engineering and Technology,DIPLOMA,2022-23,38744,1483,0,954,162,,
West Bengal,Management,PG,2012-13,6115,2362,2078,1461,64,,
West Bengal,Management,PG,2013-14,6265,2096,2044,1385,62,,
West Bengal,Management,PG,2014-15,6145,1938,1976,1460,59,,
West Bengal,Management,PG,2015-16,5635,2406,1897,1345,56,,
West Bengal,Management,PG,2016-17,5245,2437,2047,1343,56,,
West Bengal,Management,PG,2017-18,5225,2510,2029,1432,55,,
West Bengal,Management,PG,2018-19,5070,2784,2231,1577,55,,
West Bengal,Management,PG,2019-20,4800,2695,2125,1707,53,,
West Bengal,Management,PG,2020-21,5000,2619,231,1508,54,,
West Bengal,Management,PG,2021-22,4817,2471,1483,1636,51,941,1530
West Bengal,Management,PG,2022-23,5388,24,0,68,54,,
West Bengal,MCA,PG,2012-13,2369,1601,1534,582,38,,
West Bengal,MCA,PG,2013-14,2489,1339,1442,567,39,,
West Bengal,MCA,PG,2014-15,2499,919,1397,609,39,,
West Bengal,MCA,PG,2015-16,2319,884,1206,549,38,,
West Bengal,MCA,PG,2016-17,1939,823,868,323,35,,
West Bengal,MCA,PG,2017-18,1819,789,722,311,34,,
West Bengal,MCA,PG,2018-19,1465,697,634,293,28,,
West Bengal,MCA,PG,2019-20,1422,715,612,292,28,,
West Bengal,MCA,PG,2020-21,1311,1185,90,320,26,,
West Bengal,MCA,PG,2021-22,1626,1247,569,487,29,422,825
West Bengal,MCA,PG,2022-23,1716,26,0,0,31,,
West Bengal,Pharmacy,UG,2012-13,846,791,463,333,11,,
West Bengal,Pharmacy,UG,2013-14,1146,998,594,276,12,,
West Bengal,Pharmacy,UG,2014-15,1206,1089,571,330,12,,
West Bengal,Pharmacy,UG,2015-16,1320,1076,786,420,13,,
West Bengal,Pharmacy,UG,2016-17,1260,1104,917,511,13,,
West Bengal,Pharmacy,UG,2017-18,1480,1153,1003,593,16,,
West Bengal,Pharmacy,UG,2018-19,1480,1179,773,474,17,,
West Bengal,Pharmacy,UG,2019-20,1970,1435,859,451,24,,
West Bengal,Pharmacy,UG,2020-21,2320,1262,172,588,29,,
West Bengal,Pharmacy,UG,2021-22,2010,1062,866,557,23,199,840
