programme,social_category,gender,out_turn
M.Des.-Master of Design,Scheduled Tribe,Male,11
M.Des.-Master of Design,Scheduled Tribe,Female,20
M.Des.-Master of Design,Scheduled Tribe,Total,31
M.Des.-Master of Design,Other Backward Classes,Male,79
M.Des.-Master of Design,Other Backward Classes,Female,89
M.Des.-Master of Design,Other Backward Classes,Total,168
M.Des.-Master of Design,Persons with Disability,Male,3
M.Des.-Master of Design,Persons with Disability,Female,3
M.Des.-Master of Design,Persons with Disability,Total,6
M.Des.-Master of Design,Muslim,Male,4
M.Des.-Master of Design,Muslim,Female,7
M.Des.-Master of Design,Muslim,Total,11
M.Des.-Master of Design,Other Minority Communities,Male,4
M.Des.-Master of Design,Other Minority Communities,Female,13
M.Des.-Master of Design,Other Minority Communities,Total,17
M.Des.-Master of Design,EWS,Male,7
M.Des.-Master of Design,EWS,Female,6
M.Des.-Master of Design,EWS,Total,13
M.E.-Master of Engineering,All Categories,Male,6970
M.E.-Master of Engineering,All Categories,Female,4405
M.E.-Master of Engineering,All Categories,Total,11375
M.E.-Master of Engineering,Scheduled Caste,Male,763
M.E.-Master of Engineering,Scheduled Caste,Female,590
M.E.-Master of Engineering,Scheduled Caste,Total,1353
M.E.-Master of Engineering,Scheduled Tribe,Male,104
M.E.-Master of Engineering,Scheduled Tribe,Female,42
M.E.-Master of Engineering,Scheduled Tribe,Total,146
M.E.-Master of Engineering,Other Backward Classes,Male,2693
M.E.-Master of Engineering,Other Backward Classes,Female,2014
M.E.-Master of Engineering,Other Backward Classes,Total,4707
M.E.-Master of Engineering,Persons with Disability,Male,3
M.E.-Master of Engineering,Persons with Disability,Female,0
M.E.-Master of Engineering,Persons with Disability,Total,3
M.E.-Master of Engineering,Muslim,Male,270
M.E.-Master of Engineering,Muslim,Female,119
M.E.-Master of Engineering,Muslim,Total,389
M.E.-Master of Engineering,Other Minority Communities,Male,310
M.E.-Master of Engineering,Other Minority Communities,Female,287
M.E.-Master of Engineering,Other Minority Communities,Total,597
M.E.-Master of Engineering,EWS,Male,75
M.E.-Master of Engineering,EWS,Female,40
M.E.-Master of Engineering,EWS,Total,115
M.Ed. -Master of Education,All Categories,Male,8069
M.Ed. -Master of Education,All Categories,Female,16589
M.Ed. -Master of Education,All Categories,Total,24658
M.Ed. -Master of Education,Scheduled Caste,Male,2292
M.Ed. -Master of Education,Scheduled Caste,Female,3605
M.Ed. -Master of Education,Scheduled Caste,Total,5897
M.Ed. -Master of Education,Scheduled Tribe,Male,626
M.Ed. -Master of Education,Scheduled Tribe,Female,1153
M.Ed. -Master of Education,Scheduled Tribe,Total,1779
M.Ed. -Master of Education,Other Backward Classes,Male,2222
M.Ed. -Master of Education,Other Backward Classes,Female,4069
M.Ed. -Master of Education,Other Backward Classes,Total,6291
M.Ed. -Master of Education,Persons with Disability,Male,19
M.Ed. -Master of Education,Persons with Disability,Female,11
M.Ed. -Master of Education,Persons with Disability,Total,30
M.Ed. -Master of Education,Muslim,Male,383
M.Ed. -Master of Education,Muslim,Female,657
M.Ed. -Master of Education,Muslim,Total,1040
M.Ed. -Master of Education,Other Minority Communities,Male,118
M.Ed. -Master of Education,Other Minority Communities,Female,425
M.Ed. -Master of Education,Other Minority Communities,Total,543
M.Ed. -Master of Education,EWS,Male,92
M.Ed. -Master of Education,EWS,Female,187
M.Ed. -Master of Education,EWS,Total,279
M.F.A. -Master of Fine Arts,All Categories,Male,1025
M.F.A. -Master of Fine Arts,All Categories,Female,1127
M.F.A. -Master of Fine Arts,All Categories,Total,2152
M.F.A. -Master of Fine Arts,Scheduled Caste,Male,168
M.F.A. -Master of Fine Arts,Scheduled Caste,Female,111
M.F.A. -Master of Fine Arts,Scheduled Caste,Total,279
M.F.A. -Master of Fine Arts,Scheduled Tribe,Male,43
M.F.A. -Master of Fine Arts,Scheduled Tribe,Female,18
M.F.A. -Master of Fine Arts,Scheduled Tribe,Total,61
M.F.A. -Master of Fine Arts,Other Backward Classes,Male,285
M.F.A. -Master of Fine Arts,Other Backward Classes,Female,259
M.F.A. -Master of Fine Arts,Other Backward Classes,Total,544
M.F.A. -Master of Fine Arts,Persons with Disability,Male,1
M.F.A. -Master of Fine Arts,Persons with Disability,Female,6
M.F.A. -Master of Fine Arts,Persons with Disability,Total,7
M.F.A. -Master of Fine Arts,Muslim,Male,22
M.F.A. -Master of Fine Arts,Muslim,Female,24
M.F.A. -Master of Fine Arts,Muslim,Total,46
M.F.A. -Master of Fine Arts,Other Minority Communities,Male,8
M.F.A. -Master of Fine Arts,Other Minority Communities,Female,22
M.F.A. -Master of Fine Arts,Other Minority Communities,Total,30
M.F.A. -Master of Fine Arts,EWS,Male,4
M.F.A. -Master of Fine Arts,EWS,Female,5
M.F.A. -Master of Fine Arts,EWS,Total,9
M.F.M. -Master of Financial Management,All Categories,Male,294
M.F.M. -Master of Financial Management,All Categories,Female,247
M.F.M. -Master of Financial Management,All Categories,Total,541
M.F.M. -Master of Financial Management,Scheduled Caste,Male,36
M.F.M. -Master of Financial Management,Scheduled Caste,Female,30
M.F.M. -Master of Financial Management,Scheduled Caste,Total,66
M.F.M. -Master of Financial Management,Scheduled Tribe,Male,10
M.F.M. -Master of Financial Management,Scheduled Tribe,Female,8
M.F.M. -Master of Financial Management,Scheduled Tribe,Total,18
M.F.M. -Master of Financial Management,Other Backward Classes,Male,17
M.F.M. -Master of Financial Management,Other Backward Classes,Female,14
M.F.M. -Master of Financial Management,Other Backward Classes,Total,31
M.F.M. -Master of Financial Management,Persons with Disability,Male,1
M.F.M. -Master of Financial Management,Persons with Disability,Female,0
M.F.M. -Master of Financial Management,Persons with Disability,Total,1
M.F.M. -Master of Financial Management,Muslim,Male,44
M.F.M. -Master of Financial Management,Muslim,Female,9
M.F.M. -Master of Financial Management,Muslim,Total,53
M.F.M. -Master of Financial Management,Other Minority Communities,Male,0
M.F.M. -Master of Financial Management,Other Minority Communities,Female,1
M.F.M. -Master of Financial Management,Other Minority Communities,Total,1
M.F.M. -Master of Financial Management,EWS,Male,0
M.F.M. -Master of Financial Management,EWS,Female,0
M.F.M. -Master of Financial Management,EWS,Total,0
M.F.M.-Master of Fashion Management,All Categories,Male,56
M.F.M.-Master of Fashion Management,All Categories,Female,236
M.F.M.-Master of Fashion Management,All Categories,Total,292
M.F.M.-Master of Fashion Management,Scheduled Caste,Male,4
M.F.M.-Master of Fashion Management,Scheduled Caste,Female,19
M.F.M.-Master of Fashion Management,Scheduled Caste,Total,23
M.F.M.-Master of Fashion Management,Scheduled Tribe,Male,4
M.F.M.-Master of Fashion Management,Scheduled Tribe,Female,7
M.F.M.-Master of Fashion Management,Scheduled Tribe,Total,11
M.F.M.-Master of Fashion Management,Other Backward Classes,Male,26
M.F.M.-Master of Fashion Management,Other Backward Classes,Female,53
M.F.M.-Master of Fashion Management,Other Backward Classes,Total,79
M.F.M.-Master of Fashion Management,Persons with Disability,Male,0
M.F.M.-Master of Fashion Management,Persons with Disability,Female,0
M.F.M.-Master of Fashion Management,Persons with Disability,Total,0
M.F.M.-Master of Fashion Management,Muslim,Male,4
M.F.M.-Master of Fashion Management,Muslim,Female,3
M.F.M.-Master of Fashion Management,Muslim,Total,7
M.F.M.-Master of Fashion Management,Other Minority Communities,Male,1
M.F.M.-Master of Fashion Management,Other Minority Communities,Female,5
M.F.M.-Master of Fashion Management,Other Minority Communities,Total,6
M.F.M.-Master of Fashion Management,EWS,Male,2
M.F.M.-Master of Fashion Management,EWS,Female,15
M.F.M.-Master of Fashion Management,EWS,Total,17
M.F.Sc. -Master of Fishery Science,All Categories,Male,190
M.F.Sc. -Master of Fishery Science,All Categories,Female,158
M.F.Sc. -Master of Fishery Science,All Categories,Total,348
M.F.Sc. -Master of Fishery Science,Scheduled Caste,Male,19
M.F.Sc. -Master of Fishery Science,Scheduled Caste,Female,15
M.F.Sc. -Master of Fishery Science,Scheduled Caste,Total,34
M.F.Sc. -Master of Fishery Science,Scheduled Tribe,Male,16
M.F.Sc. -Master of Fishery Science,Scheduled Tribe,Female,8
M.F.Sc. -Master of Fishery Science,Scheduled Tribe,Total,24
M.F.Sc. -Master of Fishery Science,Other Backward Classes,Male,62
M.F.Sc. -Master of Fishery Science,Other Backward Classes,Female,50
M.F.Sc. -Master of Fishery Science,Other Backward Classes,Total,112
M.F.Sc. -Master of Fishery Science,Persons with Disability,Male,0
M.F.Sc. -Master of Fishery Science,Persons with Disability,Female,1
M.F.Sc. -Master of Fishery Science,Persons with Disability,Total,1
M.F.Sc. -Master of Fishery Science,Muslim,Male,4
M.F.Sc. -Master of Fishery Science,Muslim,Female,5
M.F.Sc. -Master of Fishery Science,Muslim,Total,9
M.F.Sc. -Master of Fishery Science,Other Minority Communities,Male,6
M.F.Sc. -Master of Fishery Science,Other Minority Communities,Female,3
M.F.Sc. -Master of Fishery Science,Other Minority Communities,Total,9
M.F.Sc. -Master of Fishery Science,EWS,Male,8
M.F.Sc. -Master of Fishery Science,EWS,Female,4
M.F.Sc. -Master of Fishery Science,EWS,Total,12
M.F.T. -Master of Foreign Trade,All Categories,Male,2
M.F.T. -Master of Foreign Trade,All Categories,Female,0
M.F.T. -Master of Foreign Trade,All Categories,Total,2
M.F.T. -Master of Foreign Trade,Scheduled Caste,Male,0
M.F.T. -Master of Foreign Trade,Scheduled Caste,Female,0
M.F.T. -Master of Foreign Trade,Scheduled Caste,Total,0
M.F.T. -Master of Foreign Trade,Scheduled Tribe,Male,0
M.F.T. -Master of Foreign Trade,Scheduled Tribe,Female,0
M.F.T. -Master of Foreign Trade,Scheduled Tribe,Total,0
M.F.T. -Master of Foreign Trade,Other Backward Classes,Male,1
M.F.T. -Master of Foreign Trade,Other Backward Classes,Female,0
M.F.T. -Master of Foreign Trade,Other Backward Classes,Total,1
M.F.T. -Master of Foreign Trade,Persons with Disability,Male,0
M.F.T. -Master of Foreign Trade,Persons with Disability,Female,0
M.F.T. -Master of Foreign Trade,Persons with Disability,Total,0
M.F.T. -Master of Foreign Trade,Muslim,Male,0
M.F.T. -Master of Foreign Trade,Muslim,Female,0
M.F.T. -Master of Foreign Trade,Muslim,Total,0
M.F.T. -Master of Foreign Trade,Other Minority Communities,Male,0
M.F.T. -Master of Foreign Trade,Other Minority Communities,Female,0
M.F.T. -Master of Foreign Trade,Other Minority Communities,Total,0
M.F.T. -Master of Foreign Trade,EWS,Male,0
M.F.T. -Master of Foreign Trade,EWS,Female,0
M.F.T. -Master of Foreign Trade,EWS,Total,0
M.F.Tech.-Master of Fashion Technology,All Categories,Male,22
M.F.Tech.-Master of Fashion Technology,All Categories,Female,103
M.F.Tech.-Master of Fashion Technology,All Categories,Total,125
M.F.Tech.-Master of Fashion Technology,Scheduled Caste,Male,4
M.F.Tech.-Master of Fashion Technology,Scheduled Caste,Female,8
M.F.Tech.-Master of Fashion Technology,Scheduled Caste,Total,12
M.F.Tech.-Master of Fashion Technology,Scheduled Tribe,Male,0
M.F.Tech.-Master of Fashion Technology,Scheduled Tribe,Female,1
M.F.Tech.-Master of Fashion Technology,Scheduled Tribe,Total,1
M.F.Tech.-Master of Fashion Technology,Other Backward Classes,Male,4
M.F.Tech.-Master of Fashion Technology,Other Backward Classes,Female,25
M.F.Tech.-Master of Fashion Technology,Other Backward Classes,Total,29
M.F.Tech.-Master of Fashion Technology,Persons with Disability,Male,0
M.F.Tech.-Master of Fashion Technology,Persons with Disability,Female,0
M.F.Tech.-Master of Fashion Technology,Persons with Disability,Total,0
M.F.Tech.-Master of Fashion Technology,Muslim,Male,0
M.F.Tech.-Master of Fashion Technology,Muslim,Female,0
M.F.Tech.-Master of Fashion Technology,Muslim,Total,0
M.F.Tech.-Master of Fashion Technology,Other Minority Communities,Male,0
M.F.Tech.-Master of Fashion Technology,Other Minority Communities,Female,11
M.F.Tech.-Master of Fashion Technology,Other Minority Communities,Total,11
M.F.Tech.-Master of Fashion Technology,EWS,Male,1
M.F.Tech.-Master of Fashion Technology,EWS,Female,1
M.F.Tech.-Master of Fashion Technology,EWS,Total,2
M.H.A. -Master of Hospital Administration,All Categories,Male,633
M.H.A. -Master of Hospital Administration,All Categories,Female,759
M.H.A. -Master of Hospital Administration,All Categories,Total,1392
M.H.A. -Master of Hospital Administration,Scheduled Caste,Male,48
M.H.A. -Master of Hospital Administration,Scheduled Caste,Female,46
M.H.A. -Master of Hospital Administration,Scheduled Caste,Total,94
M.H.A. -Master of Hospital Administration,Scheduled Tribe,Male,12
M.H.A. -Master of Hospital Administration,Scheduled Tribe,Female,8
M.H.A. -Master of Hospital Administration,Scheduled Tribe,Total,20
M.H.A. -Master of Hospital Administration,Other Backward Classes,Male,85
M.H.A. -Master of Hospital Administration,Other Backward Classes,Female,131
M.H.A. -Master of Hospital Administration,Other Backward Classes,Total,216
M.H.A. -Master of Hospital Administration,Persons with Disability,Male,0
M.H.A. -Master of Hospital Administration,Persons with Disability,Female,0
M.H.A. -Master of Hospital Administration,Persons with Disability,Total,0
M.H.A. -Master of Hospital Administration,Muslim,Male,29
M.H.A. -Master of Hospital Administration,Muslim,Female,27
M.H.A. -Master of Hospital Administration,Muslim,Total,56
M.H.A. -Master of Hospital Administration,Other Minority Communities,Male,9
M.H.A. -Master of Hospital Administration,Other Minority Communities,Female,34
M.H.A. -Master of Hospital Administration,Other Minority Communities,Total,43
M.H.A. -Master of Hospital Administration,EWS,Male,0
M.H.A. -Master of Hospital Administration,EWS,Female,0
M.H.A. -Master of Hospital Administration,EWS,Total,0
M.H.M.S.-Master of Homeopathic Medicine and Science,All Categories,Male,38
M.H.M.S.-Master of Homeopathic Medicine and Science,All Categories,Female,64
M.H.M.S.-Master of Homeopathic Medicine and Science,All Categories,Total,102
M.H.M.S.-Master of Homeopathic Medicine and Science,Scheduled Caste,Male,3
M.H.M.S.-Master of Homeopathic Medicine and Science,Scheduled Caste,Female,5
M.H.M.S.-Master of Homeopathic Medicine and Science,Scheduled Caste,Total,8
M.H.M.S.-Master of Homeopathic Medicine and Science,Scheduled Tribe,Male,1
M.H.M.S.-Master of Homeopathic Medicine and Science,Scheduled Tribe,Female,0
M.H.M.S.-Master of Homeopathic Medicine and Science,Scheduled Tribe,Total,1
M.H.M.S.-Master of Homeopathic Medicine and Science,Other Backward Classes,Male,4
M.H.M.S.-Master of Homeopathic Medicine and Science,Other Backward Classes,Female,5
M.H.M.S.-Master of Homeopathic Medicine and Science,Other Backward Classes,Total,9
M.H.M.S.-Master of Homeopathic Medicine and Science,Persons with Disability,Male,0
M.H.M.S.-Master of Homeopathic Medicine and Science,Persons with Disability,Female,0
M.H.M.S.-Master of Homeopathic Medicine and Science,Persons with Disability,Total,0
M.H.M.S.-Master of Homeopathic Medicine and Science,Muslim,Male,1
M.H.M.S.-Master of Homeopathic Medicine and Science,Muslim,Female,0
M.H.M.S.-Master of Homeopathic Medicine and Science,Muslim,Total,1
M.H.M.S.-Master of Homeopathic Medicine and Science,Other Minority Communities,Male,0
M.H.M.S.-Master of Homeopathic Medicine and Science,Other Minority Communities,Female,0
M.H.M.S.-Master of Homeopathic Medicine and Science,Other Minority Communities,Total,0
M.H.M.S.-Master of Homeopathic Medicine and Science,EWS,Male,0
M.H.M.S.-Master of Homeopathic Medicine and Science,EWS,Female,0
M.H.M.S.-Master of Homeopathic Medicine and Science,EWS,Total,0
M.H.R.D. -Master of Human Resource Development,All Categories,Male,233
M.H.R.D. -Master of Human Resource Development,All Categories,Female,402
M.H.R.D. -Master of Human Resource Development,All Categories,Total,635
M.H.R.D. -Master of Human Resource Development,Scheduled Caste,Male,18
M.H.R.D. -Master of Human Resource Development,Scheduled Caste,Female,28
M.H.R.D. -Master of Human Resource Development,Scheduled Caste,Total,46
M.H.R.D. -Master of Human Resource Development,Scheduled Tribe,Male,13
M.H.R.D. -Master of Human Resource Development,Scheduled Tribe,Female,53
M.H.R.D. -Master of Human Resource Development,Scheduled Tribe,Total,66
M.H.R.D. -Master of Human Resource Development,Other Backward Classes,Male,75
M.H.R.D. -Master of Human Resource Development,Other Backward Classes,Female,128
M.H.R.D. -Master of Human Resource Development,Other Backward Classes,Total,203
M.H.R.D. -Master of Human Resource Development,Persons with Disability,Male,0
M.H.R.D. -Master of Human Resource Development,Persons with Disability,Female,0
M.H.R.D. -Master of Human Resource Development,Persons with Disability,Total,0
M.H.R.D. -Master of Human Resource Development,Muslim,Male,16
M.H.R.D. -Master of Human Resource Development,Muslim,Female,19
M.H.R.D. -Master of Human Resource Development,Muslim,Total,35
